DataReply/kafka-connect-mongodb,3.2.1,"2018-12-07 21:56:32",git://github.com/DataReply/kafka-connect-mongodb.git
hpgrahsl/kafka-connect-mongodb,3.12.0,"2023-04-02 20:02:28",git://github.com/hpgrahsl/kafka-connect-mongodb.git
MaBeuLux88/java-spring-boot-mongodb-starter,4.1.1,"2022-06-27 17:27:05",git://github.com/MaBeuLux88/java-spring-boot-mongodb-starter.git
agoston/spring-data-mongodb-encrypt,4.5.0,"2022-06-27 12:07:10",git://github.com/agoston/spring-data-mongodb-encrypt.git
alexandru-slobodcicov/liquibase-mongodb,4.2.3,"2023-01-17 22:15:45",git://github.com/alexandru-slobodcicov/liquibase-mongodb.git
siddhi-io/siddhi-store-mongodb,3.4.2,"2022-03-21 05:39:31",git://github.com/siddhi-io/siddhi-store-mongodb.git
spring-projects/spring-session-data-mongodb-examples,2.5.0,"2021-05-19 17:03:36",git://github.com/spring-projects/spring-session-data-mongodb-examples.git
mongodb/mongo-jdbc-driver,4.7.2,"2023-02-08 14:18:03",git://github.com/mongodb/mongo-jdbc-driver.git
krraghavan/mongodb-aggregate-query-support,3.11.2,"2022-11-15 23:52:25",git://github.com/krraghavan/mongodb-aggregate-query-support.git
mongodb-labs/socialite,3.8.1,"2022-11-30 13:30:27",git://github.com/mongodb-labs/socialite.git
gravitee-io/gravitee-repository-mongodb,1.13.0,"2021-07-09 10:07:37",git://github.com/gravitee-io/gravitee-repository-mongodb.git
apache/flink-connector-mongodb,4.7.2,"2023-03-31 12:51:19",git://github.com/apache/flink-connector-mongodb.git
lightblue-platform/lightblue-mongo,4.6.1,"2023-01-09 11:37:00",git://github.com/lightblue-platform/lightblue-mongo.git
swapnildipankar/java_jersey_spring_hibernate_maven,1.0.1,"2013-04-10 18:36:24",git://github.com/swapnildipankar/java_jersey_spring_hibernate_maven.git
dozd/mongo-mapper,3.4.2,"2018-06-06 13:09:18",git://github.com/dozd/mongo-mapper.git
mongodb-developer/java-quick-start,4.8.1,"2023-01-12 17:51:01",git://github.com/mongodb-developer/java-quick-start.git
Erudika/para-dao-mongodb,4.7.1,"2023-03-29 12:34:33",git://github.com/Erudika/para-dao-mongodb.git
wso2-incubator/identity-userstore-mongodb,1.0.0,"2021-08-09 11:49:37",git://github.com/wso2-incubator/identity-userstore-mongodb.git
AxonFramework/extension-mongo,3.4.10,"2023-03-27 15:05:40",git://github.com/AxonFramework/extension-mongo.git
bjornharvold/spring-authorization-server-mongodb,3.3.0,"2022-01-13 03:44:41",git://github.com/bjornharvold/spring-authorization-server-mongodb.git
zarinlo/sample-springboot-api,4.1.2,"2023-03-31 15:09:46",git://github.com/zarinlo/sample-springboot-api.git
springtainer/springtainer-mongodb,3.3.10,"2023-03-29 18:59:04",git://github.com/springtainer/springtainer-mongodb.git
michalzeman/spring-reactive-microservices,3.1.1,"2023-03-05 08:32:51",git://github.com/michalzeman/spring-reactive-microservices.git
caelcs/spring-security-mongo,0.14.0,"2019-04-05 21:18:35",git://github.com/caelcs/spring-security-mongo.git
notem/Saber-Bot,3.8.0,"2022-09-05 14:56:44",git://github.com/notem/Saber-Bot.git
bbonnin/pulsar-io-mongo,3.8.2,"2019-02-14 21:59:52",git://github.com/bbonnin/pulsar-io-mongo.git
daa84/mongofx,3.2.0,"2022-10-05 02:51:26",git://github.com/daa84/mongofx.git
mongock/mongock,4.2.3,"2023-03-20 12:12:23",git://github.com/mongock/mongock.git
imufun/rebase-server,3.4.1,"2017-02-03 13:32:55",git://github.com/imufun/rebase-server.git
ajclopez/mongo-spring-search,3.4.5,"2022-11-18 00:42:14",git://github.com/ajclopez/mongo-spring-search.git
piizei/azure-functions-java-mongodb-test,4.7.0,"2022-09-26 14:59:38",git://github.com/piizei/azure-functions-java-mongodb-test.git
joseluisgs/Blog-MongoDB-AccesoDatos-2021-2022,3.12.10,"2021-10-26 16:10:22",git://github.com/joseluisgs/Blog-MongoDB-AccesoDatos-2021-2022.git
SDA-SE/mongodb-operator,4.9.0,"2023-03-22 01:56:50",git://github.com/SDA-SE/mongodb-operator.git
schambon/SimRunner,4.3.3,"2023-02-27 17:00:00",git://github.com/schambon/SimRunner.git
tgrall/mongodb-jug,2.12.1,"2015-01-02 13:45:00",git://github.com/tgrall/mongodb-jug.git
zfoo-project/zfoo,4.7.2,"2023-04-02 09:08:58",git://github.com/zfoo-project/zfoo.git
bitgrip/ficum,3.12.10,"2023-03-23 23:12:08",git://github.com/bitgrip/ficum.git
suninformation/ymate-platform-v2,3.12.10,"2023-03-27 16:15:53",git://github.com/suninformation/ymate-platform-v2.git
fernandonogueira/okra,3.3.0,"2022-06-25 07:25:48",git://github.com/fernandonogueira/okra.git
youngmonkeys/ezydata,3.12.12,"2023-02-19 16:21:04",git://github.com/youngmonkeys/ezydata.git
FrankXuLei/MongodbInActionSamples,3.4.2,"2018-03-25 08:07:51",git://github.com/FrankXuLei/MongodbInActionSamples.git
Labas-Vakaras/Smart_City,3.2.2,"2017-05-07 06:00:23",git://github.com/Labas-Vakaras/Smart_City.git
Ontotext-AD/graphdb-mongodb-plugin,3.8.1,"2022-11-30 09:30:55",git://github.com/Ontotext-AD/graphdb-mongodb-plugin.git
hwhaocool/yellow-mongo-proxy,3.5.0,"2019-02-01 09:34:31",git://github.com/hwhaocool/yellow-mongo-proxy.git
zzl221000/jcasbin-mongo-adapter,4.2.2,"2021-03-24 05:17:56",git://github.com/zzl221000/jcasbin-mongo-adapter.git
lixinjie1985/mongodb,3.4.2,"2017-06-22 11:11:47",git://github.com/lixinjie1985/mongodb.git
kireevaa85/mongodb,1.13.0,"2022-01-04 16:36:53",git://github.com/kireevaa85/mongodb.git
cybuch/mongobeeJ,4.0.5,"2022-12-16 05:20:19",git://github.com/cybuch/mongobeeJ.git
IgorIvkin/akka-streams-mongodb,3.11.0,"2021-02-14 08:15:15",git://github.com/IgorIvkin/akka-streams-mongodb.git
lzqdename/pulsar-mongodb-source-connector,4.5.0,"2022-02-26 11:21:55",git://github.com/lzqdename/pulsar-mongodb-source-connector.git
landy8530/fortune-commons,2.9.3,"2022-12-16 04:55:11",git://github.com/landy8530/fortune-commons.git
nelsonmavi/MongodbTraining,3.8.1,"2018-09-27 15:31:35",git://github.com/nelsonmavi/MongodbTraining.git
chiewenscot/MongodbTestProject,3.0.4,"2016-04-13 01:11:23",git://github.com/chiewenscot/MongodbTestProject.git
edermag/boot-angularjs,2.10.1,"2015-11-03 01:17:05",git://github.com/edermag/boot-angularjs.git
tony4248/redshark,3.5.0,"2020-03-22 07:10:39",git://github.com/tony4248/redshark.git
minbox-projects/minbox-mongo-client-settings,3.0.1,"2022-06-27 17:28:21",git://github.com/minbox-projects/minbox-mongo-client-settings.git
senique/mongodbtest,3.5.0,"2022-06-25 07:27:26",git://github.com/senique/mongodbtest.git
alexdpn/mongodbproject,3.10.0,"2022-12-12 02:16:33",git://github.com/alexdpn/mongodbproject.git
mongounit/mongounit,4.0.5,"2022-06-22 20:20:13",git://github.com/mongounit/mongounit.git
andressanchez/storm-mongodb,2.12.3,"2014-10-13 11:00:25",git://github.com/andressanchez/storm-mongodb.git
dcavar/mongoDBJava,3.6.4,"2018-08-11 23:31:12",git://github.com/dcavar/mongoDBJava.git
goktugoner23/MongoDBSample,4.7.1,"2023-01-18 08:47:47",git://github.com/goktugoner23/MongoDBSample.git
curityio/mongodb-datasource,3.6.3,"2020-09-08 07:46:39",git://github.com/curityio/mongodb-datasource.git
albertotn/mongodb-utils,3.12.6,"2020-10-01 07:44:49",git://github.com/albertotn/mongodb-utils.git
kylinsoong/mongodb-integrations,3.10.1,"2022-06-22 20:06:04",git://github.com/kylinsoong/mongodb-integrations.git
sqtran/mongodb-example,4.1.0,"2020-10-31 18:58:41",git://github.com/sqtran/mongodb-example.git
yaohongda/logback-mongodb,3.4.3,"2018-01-30 04:52:04",git://github.com/yaohongda/logback-mongodb.git
elwin013/mongodb-sequences,4.8.0,"2022-12-02 21:35:32",git://github.com/elwin013/mongodb-sequences.git
ynztzh/mongodb-api,3.6.3,"2018-05-09 06:20:01",git://github.com/ynztzh/mongodb-api.git
czy006/MongoDBSink,3.8.2,"2021-08-03 11:16:21",git://github.com/czy006/MongoDBSink.git
peacetrue/learn-mongodb,1.0.0,"2022-10-14 14:39:13",git://github.com/peacetrue/learn-mongodb.git
ikonglong/momei-mongodb,3.0.4,"2016-01-08 03:18:20",git://github.com/ikonglong/momei-mongodb.git
actframework/act-mongodb,3.8.0,"2020-11-29 04:10:59",git://github.com/actframework/act-mongodb.git
loiclefevre/mongo2ora,4.6.1,"2023-03-16 12:56:31",git://github.com/loiclefevre/mongo2ora.git
Raven-Source/raven-mongodb-java,4.7.2,"2023-01-06 12:51:00",git://github.com/Raven-Source/raven-mongodb-java.git
nexun/quarkus-mongodb-restapi,4.1.2,"2021-07-07 04:03:00",git://github.com/nexun/quarkus-mongodb-restapi.git
benjamonnguyen/mongodb-bson-codec,4.7.1,"2022-09-16 04:12:45",git://github.com/benjamonnguyen/mongodb-bson-codec.git
metaring/framework-ext-mongodb-persistence,3.9.0,"2020-04-19 18:02:37",git://github.com/metaring/framework-ext-mongodb-persistence.git
domenicomonaco/mongodb-java-sandbox,3.4.2,"2017-07-02 13:41:08",git://github.com/domenicomonaco/mongodb-java-sandbox.git
uab-projects/ats-mongodb-test,3.4.2,"2017-03-31 08:59:40",git://github.com/uab-projects/ats-mongodb-test.git
allanbank/mongodb-async-netty,2.1.0,"2015-02-20 03:46:54",git://github.com/allanbank/mongodb-async-netty.git
siyizheng9/kafka-connect-mongodb,3.4.2,"2017-09-28 06:50:34",git://github.com/siyizheng9/kafka-connect-mongodb.git
mfvanek/blog-using-mongodb,3.12.11,"2022-12-09 14:17:37",git://github.com/mfvanek/blog-using-mongodb.git
KrishnaPayyavula/Java_MongoDB_CRUD,3.11.1,"2019-10-21 13:13:52",git://github.com/KrishnaPayyavula/Java_MongoDB_CRUD.git
corina9809/MongoDBAllExample,4.2.3,"2021-06-21 11:20:08",git://github.com/corina9809/MongoDBAllExample.git
ohassanmongodb/mongodb-ce-csfle,4.6.1,"2022-08-08 10:51:36",git://github.com/ohassanmongodb/mongodb-ce-csfle.git
raineydavid/benchmark-mongodb-postgresql,3.10.1,"2022-09-08 01:02:29",git://github.com/raineydavid/benchmark-mongodb-postgresql.git
help-lixin/mongodb-sharding-plugin,4.2.3,"2023-02-13 05:16:58",git://github.com/help-lixin/mongodb-sharding-plugin.git
swissbib/sb-metafacture-mongodb,3.4.1,"2017-08-09 19:58:11",git://github.com/swissbib/sb-metafacture-mongodb.git
ti3r/spring-data-mongodb-test,0.8.0,"2015-12-15 22:45:02",git://github.com/ti3r/spring-data-mongodb-test.git
JosemyDuarte/mongodb-java-hello-marta,3.6.3,"2018-02-19 17:01:12",git://github.com/JosemyDuarte/mongodb-java-hello-marta.git
mikedanylov/mongodb-using-java,3.0.4,"2016-01-15 21:01:12",git://github.com/mikedanylov/mongodb-using-java.git
jumal/spring-data-mongodb-demo,3.2.0,"2016-02-27 19:58:08",git://github.com/jumal/spring-data-mongodb-demo.git
sgzhang/ycsb-mongodb-async,3.0.3,"2018-04-19 21:49:20",git://github.com/sgzhang/ycsb-mongodb-async.git
